dish_id;ingredient_id
2240;6056
2240;1959
2240;9879
2240;9879
2240;4668
2240;1602
2241;968
2241;7875
2241;13719
2242;10893
2242;3470
2242;8748
2242;11279
2242;6349
2243;12605
2243;11252
2243;11138
2243;217
2243;4533
2243;6056
2243;1348
2243;13041
2243;8748
2243;14276
2243;5765
2244;2051
2244;11578
2244;10377
2244;7027
2244;3218
2244;2960
2244;11752
2244;9615
2244;3879
2244;3725
2244;2268
2245;12186
2245;10214
2245;13936
2245;13477
2245;10214
2245;12126
2246;11129
2246;10214
2246;1182
2246;1754
2246;1177
2246;9307
2246;4927
2246;4372
2246;13477
2246;4927
2247;3194
2247;9391
2247;3012
2247;1182
2247;722
2247;3879
2247;10880
2247;8748
2247;6499
2247;7094
2248;1803
2248;1959
2248;6653
2248;9733
2248;8748
2249;9307
2249;6653
2249;11180
2249;8748
2250;8768
2250;11578
2250;10388
2250;4663
2250;11058
2250;4853
2250;19
2250;10388
2250;9041
2250;11578
2250;9307
2250;4663
2250;19
2250;9041
2250;9275
2250;4663
2250;14153
2250;14153
2251;5305
2251;13709
2251;3679
2251;4794
2251;9307
2251;11578
2251;6074
2251;11401
2251;5881
2251;9307
2251;1169
2251;11578
2251;13850
2251;11401
2251;12260
2252;7366
2252;1765
2252;109
2252;968
2252;3012
2252;8748
2252;14364
2252;5828
2252;9307
2253;1875
2253;5201
2253;8748
2253;11864
2253;8748
2254;6653
2254;1829
2254;7405
2254;3068
2254;1959
2255;10933
2255;6074
2255;9615
2255;10523
2255;4853
2256;1875
2256;1182
2256;8748
2256;8748
2256;3918
2256;1959
2257;7336
2257;9016
2257;8291
2257;6653
2257;8156
2257;2569
2258;11554
2258;8291
2258;8748
2258;6653
2258;12938
2258;5732
2258;10387
2259;2641
2259;4581
2259;6556
2259;7387
2259;2137
2259;9472
2259;10377
2259;14283
2259;1066
2259;4982
2259;7048
2259;9307
2260;11864
2260;9615
2260;8748
2260;8748
2260;4462
2260;9307
2260;566
2260;5828
2260;3595
2260;11591
2261;13673
2261;11551
2261;9307
2261;14364
2261;9041
2261;14268
2261;11058
2261;504
2261;85
2261;8748
2261;3012
2262;6456
2262;11058
2262;2272
2262;8234
2262;9266
2263;5978
2263;7387
2263;3068
2263;1875
2263;3959
2263;11864
2263;9615
2264;5828
2264;4754
2264;9307
2264;11578
2264;11578
2264;2164
2264;3028
2265;6056
2265;10377
2265;10377
2265;4660
2265;7872
2265;8016
2265;7829
2266;207
2266;1875
2266;1182
2266;12938
2267;64
2268;10007
2268;8291
2268;1182
2268;6300
2268;4143
2268;13807
2268;12938
2268;2214
2268;11914
2269;7586
2269;4593
2269;8748
2269;11864
2269;4329
2269;4143
2270;1297
2270;3418
2270;3194
2270;14137
2270;3689
2271;12368
2271;6653
2271;5951
2271;12292
2271;102
2271;1803
2271;9276
2271;3879
2271;3879
2271;11833
2272;4143
2272;11737
2272;5624
2273;9041
2273;4520
2273;11848
2273;12092
2273;12560
2273;10297
2273;12368
2274;12938
2274;1851
2274;7987
2274;12245
2274;8333
2274;3757
2274;2611
2274;4694
2274;10214
2274;9259
2274;5335
2274;6653
2274;7477
2275;3879
2275;7823
2276;11751
2276;1375
2276;3179
2276;221
2276;1251
2276;5732
2276;966
2276;806
2277;8537
2277;6542
2277;5732
2277;13604
2277;849
2277;7313
2278;4645
2278;8748
2278;1021
2278;11998
2279;1917
2279;6074
2279;8333
2279;8748
2280;11551
2280;8148
2280;8748
2280;12938
2280;9421
2280;8339
2280;1959
2280;12231
2280;6175
2280;12766
2281;8567
2281;12813
2281;1758
2281;7604
2281;4254
2282;9576
2282;4557
2282;9307
2282;12245
2282;6653
2282;4842
2283;4203
2283;7387
2283;9970
2283;6917
2283;8748
2284;9733
2284;8748
2284;8263
2284;6074
2284;7783
2285;6086
2285;13485
2285;4850
2285;564
2285;9970
2285;10252
2286;7387
2286;10744
2286;1875
2286;13118
2286;13868
2286;12598
2287;1760
2287;6653
2287;9615
2287;11578
2287;10921
2287;8748
2287;4264
2287;4778
2288;5233
2288;7274
2288;7274
2288;7274
2288;4143
2288;11864
2288;11171
2288;8748
2289;12147
2289;4351
2289;11578
2289;9642
2289;3544
2290;8115
2290;8748
2290;3959
2290;13557
2290;8618
2290;2936
2290;5159
2291;5367
2291;3347
2291;4143
2291;8748
2291;1875
2291;8224
2291;25
2291;3586
2292;11276
2292;1875
2292;8748
2292;4143
2292;13589
2293;12203
2293;6653
2293;6653
2293;1089
2293;8331
2293;7552
2294;12155
2294;1520
2294;1064
2294;4143
2294;5788
2294;11878
2295;8748
2295;7635
2295;2868
2295;11578
2295;8333
2295;4143
2296;6733
2296;8748
2296;10744
2296;448
2296;10697
2296;11578
2296;7936
2296;389
2296;8356
2297;1099
2297;8648
2297;13118
2297;8853
2297;4264
2298;7872
2298;10933
2298;7387
2298;217
2298;11578
2298;8748
2298;4367
2298;12823
2298;3959
2299;8115
2299;1875
2299;8748
2299;9751
2299;1520
2299;13453
2299;4143
2299;2923
2299;9185
2299;7027
2300;1765
2300;88
2300;4194
2300;806
2300;4143
2300;3959
2300;4143
2300;8748
2300;1875
2300;4126
2301;12938
2301;12231
2301;5459
2301;14020
2301;10853
2301;1919
2302;13428
2302;9204
2302;9204
2302;4433
2302;12431
2302;1754
2302;8748
2302;13852
2303;12152
2303;8748
2303;11864
2303;11611
2303;4136
2303;12599
2303;12938
2303;14380
2304;7339
2304;8748
2304;1401
2304;10933
2304;9256
2304;5136
2305;12813
2305;12938
2305;3692
2305;4194
2306;13213
2306;8291
2306;1182
2306;7537
2306;2014
2306;4264
2307;1765
2307;4663
2307;9041
2307;3012
2308;12278
2308;11578
2308;12254
2308;11058
2308;1959
2308;11958
2308;11578
2309;2264
2309;1917
2309;1917
2310;11171
2310;858
2310;8930
2310;8511
2310;4264
2310;12155
2310;12155
2310;5193
2310;3470
2310;7366
2310;3068
2310;13673
2310;8572
2310;13653
2310;1875
2310;9041
2310;5624
2310;2015
2312;11578
2312;11578
2312;8768
2312;1182
2312;1634
2312;14527
2313;11578
2313;12186
2313;7556
2313;9041
2313;11946
2313;1983
2314;11768
2314;317
2314;8090
2314;13762
2314;5203
2314;381
2314;11578
2315;11768
2315;1917
2315;11578
2315;5828
2315;1917
2315;362
2315;7440
2316;6885
2316;13831
2316;5918
2317;4793
2317;4694
2317;11578
2317;11578
2317;8768
2317;8057
2317;13402
2317;9307
2317;11578
2317;7536
2317;6653
2317;11537
2317;381
2317;6180
2318;9307
2318;11578
2318;9041
2318;5828
2318;3020
2318;4754
2318;11578
2318;11058
2318;7536
2318;11578
2318;9041
2319;9276
2319;9276
2319;1983
2320;11578
2321;11578
2322;11578
2323;9041
2323;13329
2323;8748
2324;2221
2324;8748
2324;11578
2324;1550
2324;5828
2324;11551
2324;13514
2324;3885
2324;12770
2324;1959
2325;1959
2325;8748
2325;14169
2325;10724
2325;8138
2325;1959
2325;12913
2326;7975
2326;11864
2326;14185
2326;102
2326;10117
2326;3879
2327;12205
2327;2118
2327;11864
2327;11102
2327;11493
2327;11578
2327;8748
2327;11864
2328;6259
2328;8748
2328;9983
2328;5828
2328;5470
2328;11864
2328;10214
2329;5209
2329;742
2329;5136
2329;11768
2329;11768
2329;11058
2329;8768
2329;9307
2329;11578
2329;167
2330;6653
2330;1765
2330;8291
2330;5951
2330;14415
2330;11628
2330;1021
2330;5732
2330;2221
2331;1959
2331;1959
2331;8748
2332;11466
2332;8748
2332;11339
2332;632
2332;1021
2332;1959
2332;8291
2332;3885
2332;1959
2333;2214
2333;3541
2333;9307
2333;8768
2333;11058
2333;13048
2333;3012
2333;8748
2333;7440
2334;7387
2334;8748
2334;7760
2334;11864
2334;10377
2334;11578
2334;3879
2334;6056
2334;887
2334;7037
2334;7027
2334;3879
2334;7027
2335;12977
2335;8572
2335;1182
2335;1417
2335;9615
2335;11864
2335;9041
2336;6028
2336;8748
2336;3012
2336;8333
2336;13965
2337;533
2337;11330
2337;1113
2337;8748
2337;4143
2337;11864
2337;9551
2337;5377
2337;1959
2337;1959
2338;11641
2338;12423
2338;5788
2338;8748
2338;761
2338;761
2338;761
2338;12420
2338;9015
2338;1959
2339;9687
2339;13089
2339;5788
2339;13583
2339;8748
2339;1959
2340;11297
2340;3692
2340;8748
2340;9307
2340;1220
2341;4663
2341;11578
2341;5828
2341;1040
2341;13643
2341;11740
2342;11578
2342;1754
2342;6000
2342;2987
2342;7100
2342;1959
2342;1024
2342;13582
2342;599
2343;599
2343;11578
2343;1959
2343;13267
2343;3865
2343;599
2344;5978
2344;9307
2344;5828
2344;8748
2344;6885
2344;6194
2345;4913
2345;3484
2345;13812
2345;11326
2345;4264
2345;13732
2346;681
2346;6885
2346;9307
2346;3879
2346;8748
2346;2489
2347;14091
2347;8918
2347;6087
2347;1959
2347;6637
2347;10572
2347;9479
2347;5467
2348;11058
2348;7621
2348;11060
2348;8748
2348;3012
2348;8662
2348;1502
2349;1917
2349;7018
2349;13267
2349;1959
2349;10249
2349;9204
2349;7018
2349;1959
2349;11401
2349;10249
2349;11001
2350;619
2350;202
2350;4734
2350;1959
2350;10018
2350;3865
2351;2688
2351;1520
2351;3541
2351;2417
2352;3395
2352;3775
2352;11578
2352;4663
2352;9307
2352;11944
2352;5136
2352;4853
2352;1959
2352;2221
2352;11578
2352;9307
2352;4663
2352;11064
2352;11578
2353;10278
2353;11578
2353;8121
2353;13253
2353;1959
2354;4203
2354;6056
2354;689
2354;4143
2354;6119
2354;11058
2354;8748
2355;13673
2355;4143
2355;8748
2356;14228
2356;7547
2356;6393
2357;13477
2357;11578
2357;9307
2357;5828
2357;4116
2358;4143
2358;14124
2358;9970
2358;8748
2358;14124
2358;109
2358;8748
2359;11578
2359;11578
2359;5828
2359;10214
2359;10189
2359;12385
2360;9041
2360;5828
2360;4663
2360;8748
2360;2214
2360;5788
2360;968
2360;7641
2361;9276
2361;9615
2361;6074
2361;11326
2361;3879
2362;2221
2362;1765
2362;5788
2362;9615
2362;8748
2362;14416
2362;5209
2363;5788
2363;9204
2363;1182
2363;3918
2363;14101
2364;10377
2364;6074
2364;12231
2364;3879
2364;7207
2364;5727
2364;5727
2364;8291
2364;4264
2364;12938
2364;2737
2364;4264
2364;2116
2365;7455
2365;11058
2365;109
2365;10697
2365;11864
2365;8205
2365;8414
2365;8748
2366;14254
2366;11944
2366;8333
2366;4522
2366;6413
2366;599
2366;11578
2367;1754
2367;10933
2367;1182
2367;2379
2367;5461
2368;7621
2368;8748
2368;6074
2368;525
2368;2221
2369;9307
2369;4663
2369;10388
2369;6451
2370;5828
2370;11225
2370;11001
2370;2060
2371;5828
2371;596
2371;6664
2371;8988
2371;6836
2372;5828
2372;596
2372;6664
2372;10101
2372;1959
2372;381
2372;9725
2373;14394
2373;3013
2373;13822
2373;1182
2373;1875
2373;4523
2373;11578
2373;10377
2373;8748
2373;6056
2373;3879
2374;11130
2374;5727
2374;337
2374;11058
2374;8748
2374;14107
2375;9673
2375;8748
2375;10933
2375;5828
2375;11864
2375;5788
2375;9204
2375;10520
2375;12020
2375;1959
2376;7366
2376;6262
2376;12678
2376;2622
2376;6397
2376;9970
2376;41
2376;11353
2376;11578
2376;3879
2376;8748
2376;6211
2376;3256
2377;6486
2377;3973
2377;6583
2377;11864
2377;4143
2377;5101
2377;1021
2377;8748
2377;5616
2378;4663
2378;11058
2378;9041
2379;6074
2379;11578
2379;3475
2380;7189
2380;3865
2380;337
2380;2659
2381;11541
2381;3865
2381;570
2382;7485
2382;11615
2382;6074
2382;3865
2382;6074
2383;5864
2383;11864
2383;8748
2383;5262
2383;11397
2383;11178
2384;5828
2384;14108
2384;11578
2384;504
2384;5828
2384;4663
2384;8748
2384;6640
2385;10880
2385;1875
2385;5493
2385;5022
2385;4733
2385;13305
2385;8322
2385;7468
2385;8334
2386;2221
2386;8748
2386;6074
2386;9615
2386;7783
2386;4520
2387;6056
2387;8748
2387;11864
2387;8333
2387;3388
2387;11058
2387;1959
2387;2593
2388;12368
2388;12884
2388;8748
2388;4685
2388;8111
2388;11864
2388;9615
2388;8748
2388;11662
2389;2147
2389;2766
2389;2365
2389;8205
2389;5565
2389;6056
2389;6428
2390;4663
2390;2901
2390;9615
2390;9594
2391;1959
2391;11578
2391;1959
2391;10018
2391;13769
2391;13930
2391;249
2391;3058
2392;11723
2392;1959
2392;8748
2393;1550
2393;3240
2393;8038
2394;632
2394;5951
2394;5828
2394;11864
2394;8748
2395;6900
2395;7635
2395;14039
2396;11578
2396;2901
2396;5828
2396;5800
2396;11578
2396;10377
2396;10377
2396;8150
2396;7027
2396;8748
2396;8709
2396;7621
2396;13595
2396;7366
2397;9041
2397;11578
2397;3879
2397;14207
2397;13785
2397;11578
2397;1803
2397;8768
2397;9307
2397;11058
2397;11335
2397;13965
2398;11578
2398;11101
2398;11578
2398;11058
2398;9041
2398;7504
2398;5828
2398;13643
2399;9033
2399;1089
2399;11578
2399;9307
2399;8768
2399;1959
2399;4264
2399;4264
2399;13643
2400;5828
2400;10254
2400;3086
2400;11578
2400;11058
2400;11058
2400;1021
2400;11578
2400;4754
2401;9041
2401;2649
2401;11578
2401;5828
2401;1959
2401;1959
2401;13322
2401;11578
2401;11058
2402;8735
2402;5828
2402;10921
2402;5806
2402;7468
2402;4751
2403;217
2403;11578
2403;4264
2403;7621
2404;11558
2404;11864
2404;3186
2404;9041
2404;5828
2404;10377
2404;8748
2405;5828
2405;11171
2405;4143
2405;4740
2405;5788
2405;2688
2405;5828
2405;5470
2405;8748
2405;13421
2405;5828
2405;9307
2405;5032
2406;13329
2406;5978
2406;8748
2406;11192
2406;3012
2407;12420
2407;8122
2407;5236
2407;1959
2407;1959
2408;7604
2408;8333
2408;6653
2408;1182
2408;7876
2408;1671
2408;8748
2408;6653
2409;7701
2409;8748
2409;5236
2409;6033
2409;9041
2409;8333
2410;1418
2410;7027
2410;11578
2410;9052
2410;3017
2410;11330
2410;5236
2410;4974
2411;7366
2411;9041
2411;9615
2412;13089
2412;8768
2412;11058
2412;11058
2413;11578
2413;11864
2413;599
2413;8748
2414;11578
2414;8748
2414;3633
2414;9204
2415;13074
2415;2766
2415;13673
2415;8748
2415;11864
2415;5788
2415;4393
2416;6701
2416;8333
2416;11578
2416;8748
2417;3052
2417;8205
2417;8748
2417;7500
2417;1959
2417;8748
2417;11528
2417;12689
2418;14107
2418;1124
2418;12938
2418;4264
2418;13094
2418;5904
2418;9118
2418;4264
2419;11466
2419;8748
2419;9041
2419;9307
2419;7854
2420;7702
2420;9307
2420;3012
2420;1418
2420;6884
2420;7500
2420;10305
2421;9880
2421;14352
2421;8748
2422;38
2422;12813
2422;6056
2422;8748
2422;5788
2422;12231
2422;1959
2422;9204
2423;11578
2423;7635
2423;11578
2423;2389
2423;10377
2423;9041
2424;10880
2424;4143
2424;11473
2424;5788
2424;4632
2424;626
2424;7829
2425;14445
2425;2779
2425;8748
2425;8768
2425;8748
2425;8748
2425;3918
2425;13965
2426;5236
2426;4194
2426;8333
2426;11578
2426;8333
2426;7621
2426;1021
2426;5104
2426;8748
2426;11566
2426;4264
2427;11466
2427;8748
2427;9041
2427;11408
2427;13604
2427;403
2427;11864
2427;9041
2427;8748
2428;3545
2428;8748
2428;8949
2428;7038
2428;7783
2428;2116
2429;4329
2429;9015
2429;1959
2429;1959
2429;7027
2429;10377
2429;1803
2429;11578
2429;3484
2429;3692
2429;8884
2429;3725
2429;3879
2430;14445
2430;11578
2430;11864
2430;8748
2430;13673
2430;85
2431;9727
2431;11578
2431;9307
2431;504
2431;11101
2431;3012
2431;5463
2432;5828
2432;4226
2432;13328
2432;9307
2432;504
2432;3966
2432;1580
2432;3100
2432;7339
2433;1182
2433;217
2433;11578
2433;13994
2433;4913
2433;4264
2433;11578
2433;10433
2434;3168
2434;8136
2434;7872
2434;3461
2434;3017
2434;10377
2434;8748
2435;10693
2435;9615
2435;1959
2435;2389
2435;11493
2435;6074
2435;6886
2436;4913
2436;13031
2436;13266
2437;1137
2437;3595
2437;9261
2437;1959
2437;1875
2437;3012
2437;711
2437;6304
2438;4226
2438;2116
2438;7455
2438;3879
2438;7987
2438;11238
2438;12231
2439;7035
2439;5236
2439;8333
2439;2737
2439;7621
2439;1959
2439;8748
2439;2331
2439;2221
2440;7876
2440;10880
2440;3692
2440;1182
2440;4264
2440;217
2440;11578
2440;3725
2441;10120
2441;12231
2441;11864
2441;8748
2442;2514
2442;8748
2443;11578
2443;13673
2443;8748
2443;14352
2443;11302
2443;4856
2443;13673
2443;11864
2443;5828
2443;5788
2443;10377
2444;14445
2444;12913
2444;13089
2444;8816
2444;7366
2444;12254
2444;4053
2445;1089
2445;1917
2445;11864
2445;9615
2445;2806
2445;11066
2446;12726
2446;1959
2446;1959
2446;8748
2446;8748
2446;7635
2446;10218
2446;14185
2446;11864
2446;13443
2447;599
2447;8748
2447;12913
2447;12064
2447;9307
2447;8748
2448;14445
2448;1959
2448;1959
2448;3012
2448;11743
2449;5828
2449;9615
2449;3879
2449;11297
2450;5828
2450;11461
2450;14536
2450;599
2450;13785
2450;8748
2450;13002
2450;3026
2450;1875
2450;8748
2450;5463
2451;3966
2451;1089
2451;8748
2452;1089
2452;11578
2452;9041
2452;11578
2452;7536
2452;623
2452;1959
2452;9307
2452;11578
2452;1089
2452;11578
2452;12385
2452;11058
2452;6323
2453;10717
2454;10457
2454;8532
2454;8748
2454;9307
2454;1725
2454;6003
2455;4051
2455;5950
2455;8748
2455;8748
2456;6248
2456;11864
2456;11578
2456;11768
2456;4685
2456;5828
2456;11578
2456;11578
2456;9307
2456;9306
2457;4754
2457;11578
2457;5828
2457;13477
2458;13785
2458;14108
2458;1875
2458;8748
2458;12445
2459;11944
2459;11578
2459;4813
2459;1959
2459;4853
2459;14254
2459;10933
2459;5136
2459;9041
2459;11578
2459;11578
2460;504
2461;11578
2461;19
2462;5828
2462;11578
2462;3775
2462;12581
2462;5881
2462;5727
2462;9307
2463;4998
2463;4206
2463;7366
2463;4913
2463;8748
2463;7792
2463;9615
2464;10880
2464;10785
2464;8748
2464;5476
2464;6933
2464;12829
2464;10989
2464;9970
2464;5621
2464;5453
2464;9500
2464;3760
2464;12913
2464;14445
2465;10981
2465;4514
2465;8748
2466;11578
2466;5828
2466;5039
2466;9307
2466;4663
2466;9041
2466;12537
2466;4663
2467;2063
2467;5828
2467;11578
2467;5830
2467;9307
2467;14445
2467;6653
2468;9825
2468;9307
2468;11578
2468;9082
2468;1089
2468;11023
2469;2007
2469;12186
2469;8768
2469;8250
2469;14546
2470;2688
2470;632
2470;8748
2470;11864
2470;12020
2470;9041
2470;13485
2471;5828
2471;11578
2471;11578
2471;9307
2471;4530
2472;5881
2472;4982
2472;13673
2472;7366
2472;5036
2472;8748
2473;4143
2473;6741
2473;8748
2473;7313
2473;13485
2473;12913
2474;2319
2474;11578
2474;9307
2474;5828
2474;1018
2474;5136
2475;12913
2475;3775
2476;8570
2476;4143
2476;1279
2476;9203
2476;7559
2476;4045
2477;5828
2477;11578
2477;9307
2477;4663
2477;13515
2477;3246
2477;13122
2478;9041
2478;7210
2478;8748
2478;1959
2478;11864
2478;3012
2479;5828
2479;11578
2479;9041
2479;3565
2479;9307
2479;1959
2479;5828
2479;11946
2479;1959
2479;9275
2480;9041
2480;11578
2480;12327
2480;4663
2480;2221
2481;2007
2481;8385
2481;9307
2482;11578
2482;1945
2482;1089
2482;4085
2482;1169
2482;11578
2482;7536
2482;8768
2482;12324
2482;4853
2482;7214
2482;9615
2482;760
2482;10250
2482;7214
2483;13673
2483;4264
2483;13119
2483;8748
2483;11058
2483;9542
2483;12913
2483;9307
2483;5828
2484;3541
2484;8748
2484;2273
2484;341
2484;7953
2484;4143
2484;9041
2484;632
2484;5828
2484;7606
2484;11058
2484;2882
2485;4556
2485;8748
2485;3194
2485;5732
2485;13514
2485;4456
2485;7016
2485;109
2485;9218
2486;7402
2486;8748
2486;3461
2486;1761
2487;6056
2487;8748
2487;10944
2487;8222
2487;13183
2487;11058
2487;11058
2487;12598
2487;4482
2487;13118
2488;9118
2488;10377
2488;7027
2488;4264
2488;9615
2488;3879
2488;1182
2488;2843
2488;10655
2488;8748
2489;1720
2489;4685
2489;8333
2489;11578
2489;3595
2489;10954
2490;5828
2490;11578
2490;4663
2490;11058
2490;475
2490;6430
2490;1959
2490;11578
2490;11578
2490;835
2490;12278
2490;9041
2491;580
2491;13514
2491;7016
2491;109
2491;9307
2491;10751
2491;11084
2492;9307
2492;13485
2492;8748
2492;5260
2493;545
2493;9041
2493;11864
2493;1959
2493;9970
2493;8748
2493;10754
2494;13785
2494;10402
2494;2237
2494;6377
2494;13514
2494;109
2494;9307
2494;8748
2494;822
2495;2221
2495;4694
2495;12151
2495;1959
2495;2552
2495;4517
2495;3336
2495;689
2496;3762
2496;2240
2496;13480
2496;109
2497;7759
2497;7696
2497;8748
2497;5735
2497;10212
2497;13485
2498;2116
2498;13785
2498;8205
2498;632
2498;9307
2498;109
2498;599
2498;5951
2498;5828
2498;11864
2498;8700
2499;4990
2499;5136
2499;1959
2499;1959
2499;9615
2499;1561
2499;11658
2500;8816
2500;7741
2500;85
2500;1851
2500;2221
2500;10374
2501;10880
2501;7635
2501;9307
2501;4663
2501;11427
2501;6074
2501;11578
2501;1182
2502;9351
2502;9307
2502;4663
2502;11578
2502;6597
2502;13935
2502;12948
2502;3185
2502;668
2503;9041
2503;5828
2503;4663
2503;11230
2503;6056
2503;8748
2503;13826
2504;4789
2504;11330
2504;8333
2504;7872
2505;11197
2505;6734
2505;5136
2505;2658
2505;9256
2505;10215
2506;8748
2506;8205
2506;6653
2506;4264
2506;9615
2506;217
2506;7207
2506;2936
2506;7883
2506;1021
2507;1182
2507;13213
2507;8769
2507;4692
2507;10996
2507;8291
2508;3584
2508;12231
2508;9041
2508;8333
2508;515
2508;11058
2508;11578
2508;11058
2508;392
2508;13049
2509;1550
2509;5828
2509;6260
2509;11398
2509;8333
2509;3725
2509;11578
2509;9307
2510;7027
2510;4264
2510;4264
2510;3879
2510;217
2510;11578
2510;3879
2511;3706
2511;4459
2511;13567
2511;8748
2512;2858
2512;7794
2512;8748
2512;8109
2512;8109
2512;13673
2512;11864
2512;1972
2512;13374
2513;1803
2513;12512
2513;632
2513;12893
2513;9307
2513;10377
2513;3879
2513;5951
2513;14508
2513;6556
2513;7457
2513;5483
2513;4982
2514;7274
2514;533
2514;4200
2514;7792
2514;7621
2514;4143
2514;4143
2515;9307
2515;8149
2515;2008
2515;14364
2515;13848
2515;9101
2515;8748
2516;5102
2516;14119
2516;5236
2516;11864
2516;2726
2516;12849
2516;9041
2517;8827
2517;11864
2517;8748
2518;9247
2518;1520
2518;11864
2518;8748
2518;3595
2519;9041
2519;4685
2519;13329
2519;11058
2520;11326
2520;5828
2520;11578
2520;3595
2520;11058
2520;8748
2520;5828
2520;5978
2521;9015
2521;8748
2521;4143
2521;11864
2521;4143
2521;7041
2521;14364
2521;8748
2521;5828
2521;12857
2521;7016
2522;6056
2522;8748
2522;1959
2522;8748
2522;13965
2523;2766
2523;12454
2523;11864
2523;6778
2523;8748
2523;9041
2524;2221
2524;360
2524;8748
2524;11864
2524;14193
2524;5173
2524;9041
2525;13781
2525;11551
2525;8748
2525;2470
2525;3979
2525;11058
2525;9041
2526;9379
2526;1959
2526;8748
2526;9015
2526;9990
2526;1959
2526;3560
2526;13957
2526;9041
2527;3614
2527;7866
2527;5788
2527;1066
2527;9307
2527;3879
2528;4459
2528;3879
2528;3405
2528;3110
2528;9041
2529;7670
2529;4751
2529;3879
2529;10377
2529;3879
2530;8748
2530;12204
2530;13567
2530;11864
2530;396
2530;13965
2531;13089
2531;4663
2531;525
2531;8748
2532;7387
2532;934
2532;7872
2532;2470
2532;10149
2532;217
2532;6252
2532;1875
2533;410
2533;11578
2533;1959
2533;7513
2533;13583
2533;5828
2533;1988
2533;4462
2534;4245
2534;2901
2534;6074
2534;6074
2534;5828
2534;4226
2534;11578
2534;11578
2534;6885
2534;8333
2534;11578
2534;6074
2535;13698
2535;1959
2535;8748
2535;14519
2535;9307
2535;8768
2535;1959
2535;8748
2535;9041
2535;1959
2536;9256
2537;5626
2537;3885
2537;11990
2537;1959
2538;11578
2538;6074
2538;10933
2538;2901
2538;9307
2538;6074
2538;6653
2538;12447
2539;11768
2539;11578
2539;5828
2539;11058
2539;11578
2539;13477
2539;6653
2539;1983
2540;11578
2540;11058
2540;9041
2540;3725
2540;9307
2540;11578
2540;10035
2540;13477
2540;6653
2540;10395
2541;13477
2541;6653
2541;10643
2541;7935
2541;14212
2542;8963
2542;13943
2542;8748
2542;5201
2542;6055
2542;3595
2542;2116
2542;1746
2543;8768
2543;3019
2543;8111
2543;12770
2543;5828
2543;9041
2543;12866
2543;7077
2544;12638
2544;9307
2544;1959
2544;11287
2544;13767
2544;4674
2544;6366
2545;7387
2545;2470
2545;6331
2545;4220
2545;9702
2546;5828
2546;11578
2546;4226
2546;11578
2546;2221
2546;8333
2546;11578
2546;5828
2546;6074
2546;6074
2546;6997
2546;12335
2546;3077
2547;7404
2547;13329
2547;8748
2547;9307
2548;11768
2548;11768
2548;1182
2548;3019
2548;11058
2548;9922
2548;11578
2548;9307
2548;9307
2548;11578
2548;6434
2548;11768
2549;11058
2549;797
2549;5139
2550;4351
2550;10744
2550;7760
2550;6566
2550;11578
2550;4120
2550;5788
2550;4264
2550;4264
2551;3019
2551;11058
2552;11058
2552;11578
2552;1182
2553;599
2553;11578
2553;8333
2553;3604
2554;5828
2554;3019
2554;5677
2554;11578
2554;3775
2554;2910
2554;5732
2554;8748
2554;9307
2555;8205
2555;109
2555;9387
2555;4685
2555;8748
2555;3012
2556;2221
2556;8764
2556;6074
2556;6074
2556;11864
2556;9307
2556;8111
2556;1550
2556;5828
2556;4874
2557;2799
2557;5824
2557;5377
2557;3012
2557;6627
2557;8748
2557;11925
2558;1089
2558;14445
2558;9041
2558;7536
2558;12231
2558;6074
2558;6074
2559;5828
2559;11578
2559;4226
2559;9041
2560;14074
2560;11865
2560;8309
2560;3881
2560;9984
2560;9479
2560;9496
2560;9041
2561;5828
2561;8748
2561;1682
2561;11864
2561;5788
2561;1959
2561;11584
2561;13697
2561;13374
2562;3973
2562;6653
2562;4998
2562;5030
2562;1279
2562;6701
2562;8748
2562;14445
2562;9090
2562;1959
2562;8748
2562;6141
2563;4329
2563;4652
2563;11864
2563;8748
2563;11408
2563;2593
2564;1370
2564;10520
2564;8748
2564;5569
2564;6030
2564;10520
2564;8748
2565;1765
2565;9211
2565;109
2565;8748
2565;1959
2565;109
2565;11313
2566;14364
2566;4663
2566;9307
2566;1182
2566;3879
2566;8748
2566;10880
2566;7635
2566;10787
2567;13785
2567;9307
2567;1786
2567;8748
2567;6625
2567;3062
2567;4982
2568;5828
2568;6470
2568;6653
2568;11578
2568;11578
2568;8768
2568;12385
2569;5828
2569;1754
2569;11578
2569;9307
2569;14045
2569;9615
2569;4085
2569;11058
2569;12231
2569;7817
2569;13399
2569;9568
2570;8768
2570;11058
2570;13477
2570;2116
2570;2116
2570;11578
2570;21
2570;13953
2570;2116
2570;1285
2571;9387
2571;4874
2571;8748
2571;11864
2571;14364
2571;271
2571;8139
2572;4143
2572;8748
2572;8748
2572;109
2572;4591
2572;2273
2572;9307
2572;4663
2572;8748
2572;11408
2572;5377
2572;109
2573;11297
2573;8748
2573;11864
2573;11578
2573;1458
2574;11864
2574;8748
2575;11768
2575;6199
2575;5828
2575;623
2575;12231
2575;1182
2575;7440
2576;11864
2576;5828
2576;11578
2577;10687
2577;7455
2577;1875
2577;8291
2577;10933
2577;1182
2577;8748
2577;11628
2577;1959
2577;4143
2577;6939
2578;4726
2578;11853
2578;12231
2578;11323
2578;5828
2578;11578
2578;12111
2578;1754
2578;7604
2578;2221
2579;623
